point_id	scenario	seed	cum_E_adult	cum_E_child	cum_I_adult	cum_I_child	cum_R_adult	cum_R_child	cum_S_adult	cum_S_child	final_E_adult	final_E_child	final_I_adult	final_I_child	final_R_adult	final_R_child	final_S_adult	final_S_child	peak_E_adult	peak_E_child	peak_I_adult	peak_I_child	peak_R_adult	peak_R_child	peak_S_adult	peak_S_child	tpeak_E_adult	tpeak_E_child	tpeak_I_adult	tpeak_I_child	tpeak_R_adult	tpeak_R_child	tpeak_S_adult	tpeak_S_child
866	baseline	1	13766	14066	43702	42426	416186	420336	31346	28172	0	0	0	0	5000	5000	0	0	2566	2509	2831	2784	5000	5000	5000	4990	7	7	11	10	93	70	0	0
866	baseline	2	14192	13983	42830	43485	417884	420251	30094	27281	0	0	0	0	5000	5000	0	0	2521	2518	2768	2832	5000	5000	5000	4990	7	6	11	10	89	90	0	0
866	baseline	3	14215	14298	43066	42900	419045	421855	28674	25947	0	0	1	0	4999	5000	0	0	2537	2592	2754	2769	4999	5000	5000	4990	7	6	11	10	73	90	0	0
867	baseline	1	8697	8614	29617	30146	410505	415145	56181	51095	0	0	0	0	5000	5000	0	0	1318	1352	2425	2501	5000	5000	5000	4990	12	11	15	14	71	61	0	0
867	baseline	2	8850	8854	29710	30015	414891	419537	51549	46594	0	0	0	0	5000	4999	0	1	1314	1359	2430	2482	5000	4999	5000	4990	11	10	14	13	69	60	0	0
867	baseline	3	8918	8895	29736	30121	414944	418641	51402	47343	0	0	0	0	4998	5000	2	0	1335	1431	2394	2472	4998	5000	5000	4990	11	11	14	13	69	61	0	0
868	baseline	1	5622	5438	20887	20523	451506	454711	26985	24328	0	0	0	0	5000	5000	0	0	1616	1630	2711	2714	5000	5000	5000	4990	6	5	7	7	42	41	0	0
868	baseline	2	5707	5603	20649	20777	452378	454695	26266	23925	0	0	0	0	5000	5000	0	0	1574	1733	2665	2795	5000	5000	5000	4990	6	5	7	7	39	43	0	0
868	baseline	3	5659	5523	20557	20474	454082	456522	24702	22481	0	0	0	0	5000	5000	0	0	1590	1756	2733	2701	5000	5000	5000	4990	5	5	7	6	41	44	0	0
869	baseline	1	31297	31489	37919	37717	370110	376489	65674	59305	0	0	0	0	5000	5000	0	0	2543	2639	1843	1851	5000	5000	5000	4990	15	15	21	19	84	93	0	0
869	baseline	2	31919	32436	38485	37670	375454	381352	59142	53542	0	0	0	0	5000	5000	0	0	2525	2694	1810	1866	5000	5000	5000	4990	15	13	19	17	92	94	0	0
869	baseline	3	32292	31611	38640	37628	373587	381368	60481	54393	0	0	0	1	5000	4999	0	0	2645	2629	1868	1844	5000	4999	5000	4990	15	14	19	19	97	83	0	0
870	baseline	1	19910	19934	26309	26491	426783	430094	31998	28481	0	0	0	0	5000	5000	0	0	2785	2915	1988	2018	5000	5000	5000	4990	8	7	11	10	57	52	0	0
870	baseline	2	20521	20099	26637	26173	426593	430615	31249	28113	0	0	0	0	5000	5000	0	0	2800	2946	1971	1997	5000	5000	5000	4990	8	7	11	10	55	54	0	0
870	baseline	3	20622	20269	26824	26133	426808	431124	30746	27474	0	0	0	0	5000	5000	0	0	2834	2954	2005	2018	5000	5000	5000	4990	8	7	11	10	56	57	0	0
871	baseline	1	12587	12402	17994	18735	394293	403983	80126	69880	0	0	0	0	4967	4996	33	4	1298	1335	1445	1546	4967	4996	5000	4990	17	16	19	18	57	53	0	0
871	baseline	2	12500	12621	18365	18477	404424	413254	69711	60648	0	0	0	0	4977	4995	23	5	1287	1350	1462	1550	4977	4995	5000	4990	15	13	18	16	51	49	0	0
871	baseline	3	12995	12601	18491	18367	400767	410357	72747	63675	0	0	0	0	4961	4991	39	9	1328	1362	1431	1507	4961	4991	5000	4990	15	14	18	16	50	55	0	0
872	baseline	1	7860	8055	46757	46363	418996	421899	31387	28683	0	0	1	0	4999	5000	0	0	1905	1896	3291	3285	4999	5000	5000	4990	7	6	10	9	80	72	0	0
872	baseline	2	8130	7889	46676	45367	420812	424697	29382	27047	0	0	0	0	5000	5000	0	0	1802	1990	3237	3344	5000	5000	5000	4990	7	6	9	9	92	94	0	0
872	baseline	3	8080	7983	47233	47469	421611	424148	28076	25400	0	0	0	1	5000	4999	0	0	1917	1964	3306	3349	5000	4999	5000	4990	6	6	9	8	77	90	0	0
873	baseline	1	5095	4957	32708	31870	430787	435217	36410	32956	0	0	0	0	5000	5000	0	0	1237	1260	3051	3048	5000	5000	5000	4990	8	7	10	9	71	57	0	0
873	baseline	2	5126	5041	32175	32267	433445	436387	34254	31305	0	0	0	0	5000	5000	0	0	1231	1301	3057	3120	5000	5000	5000	4990	7	7	10	9	63	57	0	0
873	baseline	3	5168	5046	32728	31658	433362	437399	33742	30897	0	0	0	0	5000	5000	0	0	1258	1314	3085	3097	5000	5000	5000	4990	7	7	9	9	60	59	0	0
874	baseline	1	48874	49308	22305	22734	384051	390383	49770	42575	0	1	0	0	5000	4999	0	0	3246	3268	1085	1102	5000	4999	5000	4990	13	11	18	15	95	97	0	0
874	baseline	2	49224	48883	22600	22446	386254	392141	46922	41530	0	0	1	1	4999	4999	0	0	3209	3333	1127	1108	4999	4999	5000	4990	12	11	16	16	95	96	0	0
874	baseline	3	49757	48978	22659	22783	385804	391619	46780	41620	1	1	0	0	4999	4999	0	0	3240	3321	1100	1146	4999	4999	5000	4990	12	11	17	16	96	82	0	0
875	baseline	1	31498	31653	41472	41086	353737	362922	78293	69339	0	0	0	1	5000	4999	0	0	2332	2353	1871	1856	5000	4999	5000	4990	19	17	23	22	95	90	0	0
875	baseline	2	31211	31164	40550	41701	356974	362898	76265	69237	0	0	0	0	5000	5000	0	0	2264	2403	1825	1941	5000	5000	5000	4990	18	17	24	23	94	88	0	0
875	baseline	3	31895	31159	41711	41088	359626	368461	71768	64292	0	0	1	1	4999	4999	0	0	2380	2389	1899	1910	4999	4999	5000	4990	17	16	23	21	98	92	0	0
876	baseline	1	19509	19808	28987	28833	417799	422407	38705	33952	0	0	0	0	5000	5000	0	0	2657	2674	2109	2036	5000	5000	5000	4990	9	8	12	12	71	61	0	0
876	baseline	2	19765	19839	28580	28822	421097	424830	35558	31509	0	0	0	0	5000	5000	0	0	2581	2670	2031	2103	5000	5000	5000	4990	9	8	12	11	63	54	0	0
876	baseline	3	19960	20014	28689	28574	420880	424399	35471	32013	0	0	0	0	5000	5000	0	0	2632	2733	2017	1980	5000	5000	5000	4990	9	8	12	11	60	59	0	0
877	baseline	1	12274	12232	19897	19838	427412	431704	45417	41226	0	0	0	0	5000	5000	0	0	1872	1897	1912	1974	5000	5000	5000	4990	10	9	13	12	53	43	0	0
877	baseline	2	12603	12567	19790	19847	429837	433554	42770	39032	0	0	0	0	4999	5000	1	0	1862	2001	1873	2000	4999	5000	5000	4990	10	9	12	11	45	49	0	0
877	baseline	3	12627	12600	20013	19768	430282	434464	42078	38168	0	0	0	0	5000	5000	0	0	1908	1999	1936	1914	5000	5000	5000	4990	10	9	12	11	47	46	0	0
878	baseline	1	7644	7848	36951	36627	438990	441219	21415	19306	0	0	0	0	5000	5000	0	0	2247	2360	3210	3168	5000	5000	5000	4990	5	4	7	7	74	63	0	0
878	baseline	2	8068	7864	36442	36328	439130	441115	21360	19693	0	0	0	0	5000	5000	0	0	2286	2323	3152	3202	5000	5000	5000	4990	5	4	7	7	87	67	0	0
878	baseline	3	7975	7852	36372	36734	440972	442553	19681	17861	0	0	0	0	5000	5000	0	0	2254	2429	3138	3216	5000	5000	5000	4990	4	4	7	6	62	73	0	0
879	baseline	1	44401	44486	25028	25184	311124	324057	124447	111273	0	0	2	0	4992	5000	6	0	2091	2181	1024	1017	4992	5000	5000	4990	29	27	33	30	100	99	0	0
879	baseline	2	44958	45578	25485	25395	318495	331290	116062	102737	0	1	1	3	4986	4996	13	0	2059	2217	991	1040	4986	4996	5000	4990	28	25	32	28	100	100	0	0
879	baseline	3	45162	45461	25610	25539	321559	335368	112669	98632	2	0	1	0	4993	4999	4	1	2120	2197	1019	1013	4993	4999	5000	4990	27	25	32	30	95	98	0	0
880	baseline	1	28310	28616	17387	17493	401948	407339	57355	51552	0	0	0	0	5000	5000	0	0	2460	2548	1201	1189	5000	5000	5000	4990	13	13	17	16	71	66	0	0
880	baseline	2	28430	28635	17704	17575	402176	407849	56690	50941	0	0	0	0	4999	5000	1	0	2484	2559	1195	1226	4999	5000	5000	4990	14	13	16	15	64	69	0	0
880	baseline	3	29266	29006	17950	17460	403513	409544	54271	48990	0	0	0	0	5000	5000	0	0	2535	2548	1155	1181	5000	5000	5000	4990	13	12	17	15	70	64	0	0
881	baseline	1	17938	17917	45522	44094	385004	392227	56536	50762	0	0	0	1	5000	4999	0	0	2134	2131	2521	2459	5000	4999	5000	4990	13	12	17	16	84	76	0	0
881	baseline	2	18607	17897	44555	45024	388632	393801	53206	48278	0	0	0	1	5000	4999	0	0	2067	2189	2442	2532	5000	4999	5000	4990	13	11	17	16	94	96	0	0
881	baseline	3	18425	17962	45322	45044	388390	393807	52863	48187	0	0	0	1	5000	4999	0	0	2122	2164	2469	2492	5000	4999	5000	4990	13	11	17	15	98	92	0	0
882	baseline	1	11155	11222	31206	30633	434306	437920	28333	25225	0	0	0	0	5000	5000	0	0	2302	2389	2684	2637	5000	5000	5000	4990	6	6	9	9	57	52	0	0
882	baseline	2	11535	11190	30879	30896	434771	437514	27815	25400	0	0	0	0	5000	5000	0	0	2320	2437	2638	2686	5000	5000	5000	4990	6	6	9	9	63	54	0	0
882	baseline	3	11519	11143	31217	30930	436149	439207	26115	23720	0	0	0	0	5000	5000	0	0	2459	2346	2677	2685	5000	5000	5000	4990	6	6	9	8	55	60	0	0
883	baseline	1	7189	7157	21889	21276	421584	427879	54338	48688	0	0	0	0	4991	5000	9	0	1209	1204	2167	2139	4991	5000	5000	4990	11	11	14	12	47	48	0	0
883	baseline	2	7205	7094	21466	21742	427366	432393	48963	43771	0	0	0	0	4998	4999	2	1	1127	1220	2110	2236	4998	4999	5000	4990	10	9	13	12	48	43	0	0
883	baseline	3	7302	7091	21730	21439	428281	433417	47687	43053	0	0	0	0	4997	5000	3	0	1200	1248	2139	2194	4997	5000	5000	4990	10	9	12	11	51	50	0	0
884	baseline	1	40803	40273	39251	39552	373413	380683	51533	44492	0	0	0	1	5000	4999	0	0	3107	3064	1708	1742	5000	4999	5000	4990	13	11	18	17	95	90	0	0
884	baseline	2	41413	41683	40202	39471	374013	379690	49372	44156	0	0	0	2	5000	4998	0	0	3035	3171	1715	1769	5000	4998	5000	4990	13	11	17	16	96	98	0	0
884	baseline	3	42743	41669	39904	39370	373210	379151	49143	44810	0	1	0	1	5000	4998	0	0	3103	3174	1660	1719	5000	4998	5000	4990	13	12	17	17	100	96	0	0
885	baseline	1	25848	25884	27378	27839	390818	397436	60956	53841	0	0	0	0	5000	5000	0	0	2383	2510	1669	1676	5000	5000	5000	4990	14	13	18	16	74	67	0	0
885	baseline	2	25855	26126	28053	26820	394581	401317	56511	50737	0	0	0	0	5000	5000	0	0	2400	2464	1675	1677	5000	5000	5000	4990	14	12	17	16	87	64	0	0
885	baseline	3	26669	26120	27282	27940	397233	402420	53816	48520	0	0	0	0	5000	5000	0	0	2475	2470	1654	1658	5000	5000	5000	4990	13	12	17	16	67	72	0	0
886	baseline	1	16184	16440	19122	18887	440529	443453	29165	26220	0	0	0	0	5000	5000	0	0	2728	2783	1855	1835	5000	5000	5000	4990	7	6	9	9	53	43	0	0
886	baseline	2	16437	16478	19010	18879	440960	443754	28593	25889	0	0	0	0	5000	5000	0	0	2684	2778	1809	1870	5000	5000	5000	4990	7	6	9	8	43	43	0	0
886	baseline	3	16538	16367	19368	18943	441416	444627	27678	25063	0	0	0	0	5000	5000	0	0	2698	2791	1838	1824	5000	5000	5000	4990	7	6	9	9	43	44	0	0
887	baseline	1	10269	10283	35109	35394	399194	405020	60428	54303	0	0	0	0	5000	5000	0	0	1466	1500	2510	2484	5000	5000	5000	4990	13	12	17	15	74	65	0	0
887	baseline	2	10274	10305	35232	35145	404678	409951	54816	49599	0	0	0	0	5000	5000	0	0	1409	1516	2491	2583	5000	5000	5000	4990	12	11	16	14	87	60	0	0
887	baseline	3	10492	10166	35411	34849	403783	408991	55314	50994	0	0	0	0	5000	5000	0	0	1453	1481	2520	2537	5000	5000	5000	4990	12	12	16	14	69	73	0	0
888	baseline	1	6530	6614	24135	24062	445579	448300	28756	26024	0	0	0	0	5000	5000	0	0	1700	1729	2712	2766	5000	5000	5000	4990	6	6	8	8	53	46	0	0
888	baseline	2	6666	6424	24492	23928	445974	449363	27868	25285	0	0	0	0	5000	5000	0	0	1724	1664	2732	2800	5000	5000	5000	4990	6	6	8	7	48	45	0	0
888	baseline	3	6682	6470	24821	24190	446662	449821	26835	24519	0	0	0	0	5000	5000	0	0	1783	1724	2832	2805	5000	5000	5000	4990	6	5	8	7	50	49	0	0
889	baseline	1	37066	37500	16929	17006	357923	367212	93082	83282	0	0	0	0	4998	4998	2	2	2284	2357	908	922	4998	4998	5000	4990	22	20	25	24	87	77	0	0
889	baseline	2	38168	37470	16987	16572	366708	376010	83137	74948	0	0	0	0	4997	5000	3	0	2335	2445	879	914	4997	5000	5000	4990	20	18	22	22	78	96	0	0
889	baseline	3	37774	37407	17001	16932	370277	380212	79948	70449	0	0	0	0	4996	5000	4	0	2334	2414	876	908	4996	5000	5000	4990	19	18	21	21	87	84	0	0
890	baseline	1	23399	23870	50229	49715	396922	401123	34450	30292	0	0	0	1	5000	4999	0	0	2981	2919	2531	2453	5000	4999	5000	4990	8	7	13	12	95	90	0	0
890	baseline	2	24361	23852	49820	48746	397841	403062	32978	29340	0	0	2	0	4998	5000	0	0	3018	3083	2474	2451	4998	5000	5000	4990	8	7	13	13	96	98	0	0
890	baseline	3	24640	24071	50332	49537	398589	403466	31439	27926	0	0	1	1	4999	4999	0	0	3029	3104	2438	2455	4999	4999	5000	4990	8	7	13	12	99	94	0	0
891	baseline	1	14849	14904	35054	34381	395222	401773	59875	53942	0	0	0	0	5000	5000	0	0	1844	1885	2304	2334	5000	5000	5000	4990	13	12	17	16	74	65	0	0
891	baseline	2	15375	15098	34215	34720	401072	406129	54338	49053	0	0	0	0	5000	5000	0	0	1797	1919	2234	2354	5000	5000	5000	4990	13	11	16	15	87	60	0	0
891	baseline	3	15263	14861	34753	34532	400188	405336	54796	50271	0	0	0	0	5000	5000	0	0	1890	1903	2338	2329	5000	5000	5000	4990	13	12	16	15	69	73	0	0
892	baseline	1	9305	9416	24113	23779	443026	446321	28556	25484	0	0	0	0	5000	5000	0	0	2087	2165	2514	2530	5000	5000	5000	4990	6	6	9	8	53	46	0	0
892	baseline	2	9512	9396	23947	23835	443439	445949	28102	25820	0	0	0	0	5000	5000	0	0	2069	2206	2483	2556	5000	5000	5000	4990	6	6	9	8	47	50	0	0
892	baseline	3	9663	9497	23903	24360	444423	446738	27011	24405	0	0	0	0	5000	5000	0	0	2230	2127	2513	2517	5000	5000	5000	4990	6	6	8	8	50	49	0	0
893	baseline	1	5888	5960	44621	43774	423667	427163	30824	28103	0	0	1	0	4999	5000	0	0	1497	1637	3401	3381	4999	5000	5000	4990	7	6	9	8	76	70	0	0
893	baseline	2	5943	5954	43766	44759	425917	427261	29374	27026	0	0	0	0	5000	5000	0	0	1509	1644	3372	3453	5000	5000	5000	4990	6	6	9	8	89	90	0	0
893	baseline	3	5951	5965	44395	43475	426333	429862	28321	25698	0	0	0	1	5000	4999	0	0	1592	1600	3422	3436	5000	4999	5000	4990	6	6	9	8	71	75	0	0
894	baseline	1	33553	33854	29999	31170	404998	408542	36450	31434	0	0	0	0	5000	5000	0	0	3305	3344	1660	1712	5000	5000	5000	4990	9	8	14	13	75	78	0	0
894	baseline	2	34418	33192	30675	30386	404512	410300	35395	31122	0	0	0	0	5000	5000	0	0	3310	3330	1662	1744	5000	5000	5000	4990	9	8	13	12	87	69	0	0
894	baseline	3	34721	34415	30863	30486	406479	410923	32937	29176	0	0	0	0	5000	5000	0	0	3304	3359	1697	1693	5000	5000	5000	4990	8	8	13	12	69	73	0	0
895	baseline	1	21249	21475	21085	21237	361329	374480	101337	87808	0	0	0	0	4971	4992	29	8	1534	1557	1263	1242	4971	4992	5000	4990	22	20	25	24	80	75	0	0
895	baseline	2	21551	21597	20974	21341	364645	375531	97830	86531	0	0	0	0	4973	4997	27	3	1514	1602	1175	1308	4973	4997	5000	4990	22	20	26	23	74	75	0	0
895	baseline	3	21813	21861	21605	20907	372857	385613	88725	76619	0	0	0	0	4971	4997	29	3	1567	1652	1225	1264	4971	4997	5000	4990	19	18	23	21	83	67	0	0
896	baseline	1	13396	13753	39522	39186	411194	415887	40888	36174	0	0	0	0	5000	5000	0	0	2198	2155	2693	2662	5000	5000	5000	4990	9	8	13	12	93	68	0	0
896	baseline	2	13913	13576	39094	38181	414163	419111	37830	34132	0	0	0	0	5000	5000	0	0	2172	2224	2618	2664	5000	5000	5000	4990	9	8	12	11	88	67	0	0
896	baseline	3	13782	13744	38867	38929	414369	417511	37982	34816	0	0	0	0	5000	5000	0	0	2183	2231	2632	2650	5000	5000	5000	4990	9	8	12	12	71	88	0	0
897	baseline	1	8357	8599	27161	26817	418618	423347	50864	46237	0	0	0	0	5000	5000	0	0	1458	1513	2462	2422	5000	5000	5000	4990	11	10	14	12	57	50	0	0
897	baseline	2	8766	8623	26957	27367	424398	428476	44879	40534	0	0	0	0	4999	5000	1	0	1433	1505	2385	2479	4999	5000	5000	4990	10	9	13	11	53	56	0	0
897	baseline	3	8813	8674	27155	27032	424185	428366	44847	40928	0	0	0	0	5000	5000	0	0	1489	1522	2392	2430	5000	5000	5000	4990	10	9	12	12	57	51	0	0
898	baseline	1	5286	5422	18811	18808	457197	459341	23706	21429	0	0	0	0	5000	5000	0	0	1792	1674	2684	2741	5000	5000	5000	4990	5	5	7	6	38	42	0	0
898	baseline	2	5508	5524	18529	18480	457174	459192	23789	21804	0	0	0	0	5000	5000	0	0	1762	1746	2644	2687	5000	5000	5000	4990	5	5	7	6	37	41	0	0
898	baseline	3	5737	5430	18743	18973	457991	459950	22529	20647	0	0	0	0	5000	5000	0	0	1802	1625	2608	2726	5000	5000	5000	4990	5	5	6	6	38	44	0	0
899	baseline	1	48025	47796	47998	47752	310861	322552	98116	86900	4	2	9	5	4987	4993	0	0	2527	2538	1675	1667	4987	4993	5000	4990	23	21	31	28	100	100	0	0
899	baseline	2	49160	48717	48353	47250	311913	323162	95574	85871	1	1	5	13	4994	4986	0	0	2488	2592	1631	1681	4994	4986	5000	4990	24	21	30	27	100	100	0	0
899	baseline	3	50314	48681	47504	47676	314125	325528	93057	83115	1	0	12	8	4987	4992	0	0	2567	2603	1584	1653	4987	4992	5000	4990	23	21	31	28	100	99	0	0
900	baseline	1	30474	30205	32370	33936	394185	399291	47971	41568	0	0	0	0	5000	5000	0	0	2803	2853	1774	1819	5000	5000	5000	4990	11	11	16	15	77	78	0	0
900	baseline	2	30410	30575	33475	32874	395130	399678	45985	41873	0	0	0	0	5000	5000	0	0	2777	2898	1781	1847	5000	5000	5000	4990	11	11	16	15	89	90	0	0
900	baseline	3	31363	31218	33455	32830	393872	399362	46310	41590	0	0	0	0	5000	5000	0	0	2824	2909	1747	1754	5000	5000	5000	4990	12	11	17	14	71	88	0	0
901	baseline	1	19196	19284	23243	23083	402237	408549	60324	54084	0	0	0	0	5000	5000	0	0	2098	2163	1700	1729	5000	5000	5000	4990	14	13	16	16	71	56	0	0
901	baseline	2	19444	19336	22852	23088	406998	412565	55706	50011	0	0	0	0	5000	5000	0	0	2081	2166	1622	1765	5000	5000	5000	4990	13	12	16	15	55	54	0	0
901	baseline	3	19854	19318	23127	23318	407655	413257	54364	49107	0	0	0	0	5000	5000	0	0	2166	2147	1690	1715	5000	5000	5000	4990	13	12	16	14	56	57	0	0
902	baseline	1	12043	12126	42063	41422	423904	427470	26990	23982	0	0	0	0	5000	5000	0	0	2564	2488	2930	2905	5000	5000	5000	4990	6	6	9	9	93	68	0	0
902	baseline	2	12366	11821	42921	41585	423476	427985	26237	23609	0	0	0	0	5000	5000	0	0	2585	2479	2915	2979	5000	5000	5000	4990	6	5	9	9	89	90	0	0
902	baseline	3	12424	12238	42718	42704	425191	427789	24667	22269	0	0	0	1	5000	4999	0	0	2568	2681	2946	2977	5000	4999	5000	4990	6	5	9	8	71	75	0	0
903	baseline	1	7713	7527	29187	29363	408524	414696	59576	53414	0	0	0	0	4998	5000	2	0	1151	1142	2381	2434	4998	5000	5000	4990	13	11	16	14	69	65	0	0
903	baseline	2	7828	7688	29143	29314	413900	419564	54129	48434	0	0	0	0	5000	4998	0	2	1158	1186	2377	2490	5000	4998	5000	4990	12	11	15	13	62	62	0	0
903	baseline	3	7849	7787	29253	29685	413177	418041	54721	49487	0	0	0	0	4997	5000	3	0	1155	1251	2320	2445	4997	5000	5000	4990	12	11	14	14	59	67	0	0
904	baseline	1	43904	44257	20225	20499	373875	381328	66996	58916	0	0	0	0	5000	5000	0	0	2790	2853	1066	1060	5000	5000	5000	4990	17	15	20	18	93	86	0	0
904	baseline	2	44666	44177	19921	20370	376446	383763	63967	56690	0	1	0	1	5000	4998	0	0	2762	2892	1014	1089	5000	4998	5000	4990	16	15	19	18	98	81	0	0
904	baseline	3	44996	44415	20488	19952	374393	382516	65123	58117	0	1	0	0	5000	4999	0	0	2808	2889	1026	1010	5000	4999	5000	4990	16	15	20	20	92	82	0	0
905	baseline	1	27466	27803	36827	38042	371583	377429	69124	61726	0	0	0	0	5000	5000	0	0	2341	2447	1897	1898	5000	5000	5000	4990	16	15	21	20	84	93	0	0
905	baseline	2	28477	28542	37083	37210	377155	383125	62285	56123	0	0	0	0	5000	5000	0	0	2396	2478	1856	1891	5000	5000	5000	4990	15	14	19	18	92	94	0	0
905	baseline	3	28490	28194	38129	37006	376242	383711	62139	56089	0	0	1	0	4999	5000	0	0	2449	2447	1929	1885	4999	5000	5000	4990	15	14	20	19	79	90	0	0
906	baseline	1	17640	17383	26142	25504	427544	431837	33674	30276	0	0	0	0	5000	5000	0	0	2655	2686	2095	2079	5000	5000	5000	4990	8	7	11	10	57	50	0	0
906	baseline	2	18021	17555	25924	26181	429232	432570	31823	28694	0	0	0	0	5000	5000	0	0	2624	2788	2060	2099	5000	5000	5000	4990	8	7	10	10	55	52	0	0
906	baseline	3	18051	17685	26128	25760	429186	433056	31635	28499	0	0	0	0	5000	5000	0	0	2668	2795	2067	2071	5000	5000	5000	4990	8	7	11	10	51	57	0	0
907	baseline	1	11265	10716	17945	17974	410190	419561	65600	56749	0	0	0	0	4980	5000	20	0	1399	1425	1620	1667	4980	5000	5000	4990	13	13	16	14	49	49	0	0
907	baseline	2	11045	11249	17848	18198	416743	422639	59364	52914	0	0	0	0	4991	4998	9	2	1349	1461	1603	1729	4991	4998	5000	4990	13	12	16	14	44	48	0	0
907	baseline	3	11234	10988	17996	18250	416906	422830	58864	52932	0	0	0	0	4988	4999	12	1	1442	1503	1625	1731	4988	4999	5000	4990	13	12	15	14	50	48	0	0
908	baseline	1	7111	7012	45674	45137	425480	428821	26735	24030	0	0	0	1	5000	4999	0	0	1932	1922	3362	3402	5000	4999	5000	4990	6	5	9	8	80	77	0	0
908	baseline	2	7171	7120	45754	46582	426203	427713	25872	23585	0	0	0	0	5000	5000	0	0	1878	2049	3360	3421	5000	5000	5000	4990	6	5	8	8	92	94	0	0
908	baseline	3	7104	7072	45541	45989	428310	430141	24045	21798	0	0	1	0	4999	5000	0	0	1904	2069	3402	3438	4999	5000	5000	4990	5	5	8	7	73	90	0	0
909	baseline	1	39237	39401	32016	31981	363195	370795	70552	62823	0	0	0	0	5000	5000	0	0	2731	2740	1478	1510	5000	5000	5000	4990	17	15	22	20	92	93	0	0
909	baseline	2	40474	40523	31660	31745	369531	376352	63335	56380	0	0	1	1	4999	4999	0	0	2702	2824	1439	1562	4999	4999	5000	4990	16	14	20	19	95	96	0	0
909	baseline	3	40839	40009	32066	31310	367635	376241	64460	57440	0	1	0	0	5000	4999	0	0	2759	2792	1478	1435	5000	4999	5000	4990	16	15	22	20	99	85	0	0
910	baseline	1	25514	25211	22177	22058	423156	427683	34153	30048	0	0	0	0	5000	5000	0	0	3007	2960	1632	1630	5000	5000	5000	4990	8	8	12	11	71	56	0	0
910	baseline	2	25088	25524	22226	22359	424837	427842	32849	29275	0	0	0	0	5000	5000	0	0	2988	3107	1619	1688	5000	5000	5000	4990	8	7	11	10	55	54	0	0
910	baseline	3	26054	25493	22093	22203	424554	428366	32299	28938	0	0	0	0	5000	5000	0	0	3056	3111	1614	1612	5000	5000	5000	4990	8	7	11	11	58	60	0	0
911	baseline	1	15850	16086	40263	40979	375395	382134	73492	65801	0	0	0	0	4999	5000	1	0	1622	1696	2268	2307	4999	5000	5000	4990	17	15	21	18	99	76	0	0
911	baseline	2	16200	15904	41151	40766	375475	382432	72174	65898	0	0	0	0	5000	5000	0	0	1583	1696	2273	2362	5000	5000	5000	4990	16	15	21	19	92	94	0	0
911	baseline	3	16407	16363	41120	40774	379801	386908	67672	60955	0	0	1	0	4999	5000	0	0	1666	1701	2332	2305	4999	5000	5000	4990	15	15	20	18	79	90	0	0
912	baseline	1	9987	10008	28214	28124	430607	434394	36192	32474	0	0	0	0	5000	5000	0	0	1914	1923	2551	2568	5000	5000	5000	4990	8	7	11	10	57	52	0	0
912	baseline	2	10257	10257	28216	27912	432279	435811	34248	31020	0	0	0	0	5000	5000	0	0	1921	2094	2513	2588	5000	5000	5000	4990	8	7	10	10	63	52	0	0
912	baseline	3	10538	10373	28277	28695	431640	434711	34545	31221	0	0	0	0	5000	5000	0	0	2019	2034	2529	2525	5000	5000	5000	4990	8	7	10	10	53	57	0	0
913	baseline	1	6481	6313	19822	19371	433446	437660	45251	41656	0	0	0	0	4999	5000	1	0	1198	1288	2206	2213	4999	5000	5000	4990	10	9	12	11	44	48	0	0
913	baseline	2	6347	6372	19285	19754	438015	441546	41353	37328	0	0	0	0	4998	4999	2	1	1211	1274	2177	2293	4998	4999	5000	4990	9	8	11	10	45	41	0	0
913	baseline	3	6553	6517	19555	19394	437375	441498	41517	37591	0	0	0	0	4997	5000	3	0	1275	1278	2204	2229	4997	5000	5000	4990	9	8	11	10	40	50	0	0
914	baseline	1	36391	37695	35518	36391	387363	391318	45728	39596	0	0	0	0	5000	5000	0	0	3139	3194	1741	1741	5000	5000	5000	4990	11	10	16	16	80	93	0	0
914	baseline	2	37187	36481	35463	36268	390576	395393	41774	36858	0	0	1	0	4999	5000	0	0	3092	3162	1715	1784	4999	5000	5000	4990	11	9	15	14	93	94	0	0
914	baseline	3	38069	37377	36605	35494	388518	394511	41808	37618	0	0	1	0	4999	5000	0	0	3176	3233	1693	1714	4999	5000	5000	4990	11	10	15	15	78	90	0	0
915	baseline	1	23398	23258	24977	24962	373890	381875	82735	74905	0	0	0	0	4999	5000	1	0	1906	1960	1470	1526	4999	5000	5000	4990	19	17	22	20	80	72	0	0
915	baseline	2	23025	23545	25047	24938	379034	386531	77894	69986	0	0	0	0	4999	4999	1	1	1916	1979	1486	1537	4999	4999	5000	4990	18	17	22	20	64	67	0	0
915	baseline	3	23698	23530	25323	24522	381754	391172	74225	65776	0	0	0	0	4998	5000	2	0	1966	1980	1493	1469	4998	5000	5000	4990	17	16	22	19	63	69	0	0
916	baseline	1	14562	14522	17350	17276	434548	439306	38540	33896	0	0	0	0	5000	5000	0	0	2313	2285	1782	1748	5000	5000	5000	4990	9	8	11	10	42	40	0	0
916	baseline	2	14615	14701	17241	17437	436795	440353	36349	32509	0	0	0	0	5000	5000	0	0	2187	2309	1704	1799	5000	5000	5000	4990	8	8	11	10	43	43	0	0
